Vds,Temp,Nd,Mod index
0.4897959183673469,1.0,0.05263157894736841,0.0026116937116933024
0.4897959183673469,1.0,0.4736842105263157,0.006616678657591182
0.4897959183673469,1.0,1.0,0.009095102500716141
0.5102040816326531,0.0,0.0,0.0005209957189574912
0.5102040816326531,0.0,0.05263157894736841,0.001792957554273451
0.5102040816326531,0.0,0.4736842105263157,0.003292724243085064
0.5102040816326531,0.0,1.0,0.006118697050704902
0.5102040816326531,0.5,0.0,0.0014600877459082426
0.5102040816326531,0.5,0.05263157894736841,0.0028838632532577073
0.5102040816326531,0.5,0.4736842105263157,0.0037776699057116385
0.5102040816326531,0.5,1.0,0.0070927568701390055
0.5102040816326531,1.0,0.0,0.0031566100022074827
0.5102040816326531,1.0,0.05263157894736841,0.004676440744921781
0.5102040816326531,1.0,0.4736842105263157,0.005509173165226642
0.5102040816326531,1.0,1.0,0.004557490294077437
0.5306122448979592,0.0,0.0,0.0018685879811197452
0.5306122448979592,0.0,0.05263157894736841,0.0008047216027515013
0.5306122448979592,0.0,0.4736842105263157,0.0045265284021453606
0.5306122448979592,0.0,1.0,0.004353737103252402
0.5306122448979592,0.5,0.0,0.0017449223150146425
0.5306122448979592,0.5,0.05263157894736841,0.0025838780064955606
0.5306122448979592,0.5,0.4736842105263157,0.0043869062037074
0.5306122448979592,0.5,1.0,0.0034308394018179138
0.5306122448979592,1.0,0.0,0.0045794851473325866
0.5306122448979592,1.0,0.05263157894736841,0.002909413825951951
0.5306122448979592,1.0,0.4736842105263157,0.005347730901685443
0.5306122448979592,1.0,1.0,0.005790085163016976
0.5510204081632653,0.0,0.0,0.0027412747372882506
0.5510204081632653,0.0,0.05263157894736841,0.002512100032462529
0.5510204081632653,0.0,0.4736842105263157,0.0038500149250281835
0.5510204081632653,0.0,1.0,0.0063413171998340945
0.5510204081632653,0.5,0.0,0.004024779704101401
0.5510204081632653,0.5,0.05263157894736841,0.003047303386023618
0.5510204081632653,0.5,0.4736842105263157,0.004325431584745244
0.5510204081632653,0.5,1.0,0.005978208024978708
0.5510204081632653,1.0,0.0,0.0037521142519664685
0.5510204081632653,1.0,0.05263157894736841,0.0026484459692624083
0.5510204081632653,1.0,0.4736842105263157,0.00601036498008894
0.5510204081632653,1.0,1.0,0.005677465701628354
0.5714285714285714,0.0,0.0,0.0020208193155394952
0.5714285714285714,0.0,0.05263157894736841,0.0019794300908939125
0.5714285714285714,0.0,0.4736842105263157,0.0023911029343045725
0.5714285714285714,0.0,1.0,0.0059428784616693126
0.5714285714285714,0.5,0.0,0.0038648200912208596
0.5714285714285714,0.5,0.05263157894736841,0.003936095041212063
0.5714285714285714,0.5,0.4736842105263157,0.004824621465542092
0.5714285714285714,0.5,1.0,0.00478322309500484
0.5714285714285714,1.0,0.0,0.005345232040839277
0.5714285714285714,1.0,0.05263157894736841,0.004474434419405633
0.5714285714285714,1.0,0.4736842105263157,0.0031488370104985268
0.5714285714285714,1.0,1.0,0.003996155095595994
0.5918367346938775,0.0,0.0,0.003003862433013495
0.5918367346938775,0.0,0.05263157894736841,0.0004610626908467487
0.5918367346938775,0.0,0.4736842105263157,0.002749817000107635
0.5918367346938775,0.0,1.0,0.006986730580433966
0.5918367346938775,0.5,0.0,0.00276197493876706
0.5918367346938775,0.5,0.05263157894736841,0.0029027881355424352
0.5918367346938775,0.5,0.4736842105263157,0.003379483187672864
0.5918367346938775,0.5,1.0,0.006476737369154975
0.5918367346938775,1.0,0.0,0.003155344820526524
0.5918367346938775,1.0,0.05263157894736841,0.0037189116165753443
0.5918367346938775,1.0,0.4736842105263157,0.005197136681874546
0.5918367346938775,1.0,1.0,0.006764350256908554
0.6122448979591837,0.0,0.0,0.00274680901795853
0.6122448979591837,0.0,0.05263157894736841,0.0030443909276319497
0.6122448979591837,0.0,0.4736842105263157,0.0024809867252128114
0.6122448979591837,0.0,1.0,0.006737936921766815
0.6122448979591837,0.5,0.0,0.0025078553225176587
0.6122448979591837,0.5,0.05263157894736841,0.0031800366956140132
0.6122448979591837,0.5,0.4736842105263157,0.00515975539020061
0.6122448979591837,0.5,1.0,0.004685131374428249
0.6122448979591837,1.0,0.0,0.003773216872678739
0.6122448979591837,1.0,0.05263157894736841,0.004330554300290394
0.6122448979591837,1.0,0.4736842105263157,0.006001585940296333
0.6122448979591837,1.0,1.0,0.004960770257565982
0.6326530612244898,0.0,0.0,0.0033836994437325394
0.6326530612244898,0.0,0.05263157894736841,0.002179218029575096
0.6326530612244898,0.0,0.4736842105263157,0.003253080867538187
0.6326530612244898,0.0,1.0,0.006092034744067713
0.6326530612244898,0.5,0.0,0.0019585794903076476
0.6326530612244898,0.5,0.05263157894736841,0.005034438382544059
0.6326530612244898,0.5,0.4736842105263157,0.005109264987133617
0.6326530612244898,0.5,1.0,0.0037816138174415984
0.6326530612244898,1.0,0.0,0.0026859004280696992
0.6326530612244898,1.0,0.05263157894736841,0.004619626465870364
0.6326530612244898,1.0,0.4736842105263157,0.00631106055777076
0.6326530612244898,1.0,1.0,0.004058577838661232
0.6530612244897959,0.0,0.0,0.0042232994124710675
0.6530612244897959,0.0,0.05263157894736841,0.0013044968206152032
0.6530612244897959,0.0,0.4736842105263157,0.0021371550575765234
0.6530612244897959,0.0,1.0,0.005827661567046529
0.6530612244897959,0.5,0.0,0.003030243249429299
0.6530612244897959,0.5,0.05263157894736841,0.002361601336409071
0.6530612244897959,0.5,0.4736842105263157,0.004463764212457792
0.6530612244897959,0.5,1.0,0.004047307051493756
0.6530612244897959,1.0,0.0,0.004922123784211088
0.6530612244897959,1.0,0.05263157894736841,0.003349076146502075
0.6530612244897959,1.0,0.4736842105263157,0.006809794160194313
0.6530612244897959,1.0,1.0,0.006513928629524218
0.673469387755102,0.0,0.0,0.003086132777211903
0.673469387755102,0.0,0.05263157894736841,0.004112710339033091
0.673469387755102,0.0,0.4736842105263157,0.00444655266054583
0.673469387755102,0.0,1.0,0.008837434278498943
0.673469387755102,0.5,0.0,0.003422992226765416
0.673469387755102,0.5,0.05263157894736841,0.003936232229587107
0.673469387755102,0.5,0.4736842105263157,0.0037703725003695007
0.673469387755102,0.5,1.0,0.004745875338267029
0.673469387755102,1.0,0.0,0.0036593271485582312
0.673469387755102,1.0,0.05263157894736841,0.004657453873815736
0.673469387755102,1.0,0.4736842105263157,0.0015766826215425766
0.673469387755102,1.0,1.0,0.006577337096469402
0.6938775510204082,0.0,0.0,0.0054487117078194335
0.6938775510204082,0.0,0.05263157894736841,0.00237057955339804
0.6938775510204082,0.0,0.4736842105263157,0.004667589554205999
0.6938775510204082,0.0,1.0,0.09251017495437341
0.6938775510204082,0.5,0.0,0.004961805775745014
0.6938775510204082,0.5,0.05263157894736841,0.004813385229520921
0.6938775510204082,0.5,0.4736842105263157,0.0039402858920171
0.6938775510204082,0.5,1.0,0.0051665152203546165
0.6938775510204082,1.0,0.0,0.0047678061702804905
0.6938775510204082,1.0,0.05263157894736841,0.004810281723614379
0.6938775510204082,1.0,0.4736842105263157,0.005720178031935468
0.6938775510204082,1.0,1.0,0.007779704793440987
0.7142857142857143,0.0,0.0,0.005571547130202974
0.7142857142857143,0.0,0.05263157894736841,0.006191185355657604
0.7142857142857143,0.0,0.4736842105263157,0.00301100639061762
0.7142857142857143,0.0,1.0,0.145164863858479
0.7142857142857143,0.5,0.0,0.0045304621517734634
0.7142857142857143,0.5,0.05263157894736841,0.004378954359005796
0.7142857142857143,0.5,0.4736842105263157,0.005530981035807655
0.7142857142857143,0.5,1.0,0.004811038800202583
0.7142857142857143,1.0,0.0,0.007770611744701057
0.7142857142857143,1.0,0.05263157894736841,0.005046190853339465
0.7142857142857143,1.0,0.4736842105263157,0.00413764000730399
0.7142857142857143,1.0,1.0,0.005817930338310098
0.7346938775510204,0.0,0.0,0.005213026144335158
0.7346938775510204,0.0,0.05263157894736841,0.006118874887487367
0.7346938775510204,0.0,0.4736842105263157,0.005410369081310008
0.7346938775510204,0.0,1.0,0.3800557550425267
0.7346938775510204,0.5,0.0,0.004949412076322551
0.7346938775510204,0.5,0.05263157894736841,0.004048901485274819
0.7346938775510204,0.5,0.4736842105263157,0.005435981642825568
0.7346938775510204,0.5,1.0,0.005286074381100077
0.7346938775510204,1.0,0.0,0.00389347315361146
0.7346938775510204,1.0,0.05263157894736841,0.0037986444839405373
0.7346938775510204,1.0,0.4736842105263157,0.005080032684937272
0.7346938775510204,1.0,1.0,0.006659652153915972
0.7551020408163265,0.0,0.0,0.006768349043988531
0.7551020408163265,0.0,0.05263157894736841,0.008440253608543825
0.7551020408163265,0.0,0.4736842105263157,0.011354362325552826
0.7551020408163265,0.0,1.0,0.7689702248210469
0.7551020408163265,0.5,0.0,0.003788408198741908
0.7551020408163265,0.5,0.05263157894736841,0.006128334788104266
0.7551020408163265,0.5,0.4736842105263157,0.00521141240256057
0.7551020408163265,0.5,1.0,0.0055962786374877
0.7551020408163265,1.0,0.0,0.009256673822950898
0.7551020408163265,1.0,0.05263157894736841,0.004960110737155585
0.7551020408163265,1.0,0.4736842105263157,0.005154217044689591
0.7551020408163265,1.0,1.0,0.005902995260518656
0.7755102040816326,0.0,0.0,0.007877056713002529
0.7755102040816326,0.0,0.05263157894736841,0.008941136495509728
0.7755102040816326,0.0,0.4736842105263157,0.031537987583502916
0.7755102040816326,0.0,1.0,0.4402926208528446
0.7755102040816326,0.5,0.0,0.006010269456331503
0.7755102040816326,0.5,0.05263157894736841,0.00536195581186219
0.7755102040816326,0.5,0.4736842105263157,0.005927439180320879
0.7755102040816326,0.5,1.0,0.3655621212929515
0.7755102040816326,1.0,0.0,0.004395775686206523
0.7755102040816326,1.0,0.05263157894736841,0.0073133994742472
0.7755102040816326,1.0,0.4736842105263157,0.007488099215868543
0.7755102040816326,1.0,1.0,0.005462463064049737
0.7959183673469388,0.0,0.0,0.005814400024125641
0.7959183673469388,0.0,0.05263157894736841,0.010914633951340643
0.7959183673469388,0.0,0.4736842105263157,0.06466542138847842
0.7959183673469388,0.0,1.0,0.29748468782876214
0.7959183673469388,0.5,0.0,0.004953351923211767
0.7959183673469388,0.5,0.05263157894736841,0.008343140498375874
0.7959183673469388,0.5,0.4736842105263157,0.009263607425046625
0.7959183673469388,0.5,1.0,0.42389718022739564
0.7959183673469388,1.0,0.0,0.005676012521063076
0.7959183673469388,1.0,0.05263157894736841,0.007591319749251397
0.7959183673469388,1.0,0.4736842105263157,0.005253348348285956
0.7959183673469388,1.0,1.0,0.004485698093101808
0.8163265306122449,0.0,0.0,0.007973676961230504
0.8163265306122449,0.0,0.05263157894736841,0.016180962352326102
0.8163265306122449,0.0,0.4736842105263157,0.20386628587279246
0.8163265306122449,0.0,1.0,0.30485827844850716
0.8163265306122449,0.5,0.0,0.0043639388373047224
0.8163265306122449,0.5,0.05263157894736841,0.008654759319341725
0.8163265306122449,0.5,0.4736842105263157,0.007960381883373495
0.8163265306122449,0.5,1.0,0.48592627090444324
0.8163265306122449,1.0,0.0,0.004711329273010661
0.8163265306122449,1.0,0.05263157894736841,0.005787709263603259
0.8163265306122449,1.0,0.4736842105263157,0.005852432706528487
0.8163265306122449,1.0,1.0,0.008541331970855626
0.8367346938775511,0.0,0.0,0.007292982795410146
0.8367346938775511,0.0,0.05263157894736841,0.009997255287423654
0.8367346938775511,0.0,0.4736842105263157,0.18683879909552376
0.8367346938775511,0.0,1.0,0.8527713900753253
0.8367346938775511,0.5,0.0,0.0073663369114408996
0.8367346938775511,0.5,0.05263157894736841,0.011466841549935847
0.8367346938775511,0.5,0.4736842105263157,0.020529703766306546
0.8367346938775511,0.5,1.0,0.8071660485908644
0.8367346938775511,1.0,0.0,0.006997481067986462
0.8367346938775511,1.0,0.05263157894736841,0.008902224791296418
0.8367346938775511,1.0,0.4736842105263157,0.005954720358961045
0.8367346938775511,1.0,1.0,0.006167344048495387
0.8571428571428571,0.0,0.0,0.005120318305321394
0.8571428571428571,0.0,0.05263157894736841,0.013702099506401002
0.8571428571428571,0.0,0.4736842105263157,0.2346189319979917
0.8571428571428571,0.0,1.0,0.655505917786708
0.8571428571428571,0.5,0.0,0.007070110626154949
0.8571428571428571,0.5,0.05263157894736841,0.01600249755196745
0.8571428571428571,0.5,0.4736842105263157,0.13261790469688822
0.8571428571428571,0.5,1.0,0.8239430172007811
0.8571428571428571,1.0,0.0,0.005152953895429002
0.8571428571428571,1.0,0.05263157894736841,0.010277471181236918
0.8571428571428571,1.0,0.4736842105263157,0.007093081041188185
0.8571428571428571,1.0,1.0,0.06453683218402452
0.8775510204081632,0.0,0.0,0.005316692793989452
0.8775510204081632,0.0,0.05263157894736841,0.012061503361451046
0.8775510204081632,0.0,0.4736842105263157,0.36993588383411957
0.8775510204081632,0.0,1.0,0.543060809612033
0.8775510204081632,0.5,0.0,0.004003745169471558
0.8775510204081632,0.5,0.05263157894736841,0.014128632391354354
0.8775510204081632,0.5,0.4736842105263157,0.16643689087351624
0.8775510204081632,0.5,1.0,0.8411405647201743
0.8775510204081632,1.0,0.0,0.006032145412994948
0.8775510204081632,1.0,0.05263157894736841,0.009204614391357478
0.8775510204081632,1.0,0.4736842105263157,0.015208514242246216
0.8775510204081632,1.0,1.0,0.23406835135190351
0.8979591836734694,0.0,0.0,0.006690925006164812
0.8979591836734694,0.0,0.05263157894736841,0.01736464702503711
0.8979591836734694,0.0,0.4736842105263157,0.19594065837776334
0.8979591836734694,0.0,1.0,0.8937678413545257
0.8979591836734694,0.5,0.0,0.0076250558949899115
0.8979591836734694,0.5,0.05263157894736841,0.016838665778909516
0.8979591836734694,0.5,0.4736842105263157,0.23677667852255718
0.8979591836734694,0.5,1.0,0.6341523988444744
0.8979591836734694,1.0,0.0,0.009563373170408705
0.8979591836734694,1.0,0.05263157894736841,0.01192543993108274
0.8979591836734694,1.0,0.4736842105263157,0.07350745808290751
0.8979591836734694,1.0,1.0,0.6618782588672953
0.9183673469387755,0.0,0.0,0.005011940505247083
0.9183673469387755,0.0,0.05263157894736841,0.017689648317935923
0.9183673469387755,0.0,0.4736842105263157,0.2231648865667118
0.9183673469387755,0.0,1.0,0.39067791557279646
0.9183673469387755,0.5,0.0,0.00566456796195388
0.9183673469387755,0.5,0.05263157894736841,0.01161052858911584
0.9183673469387755,0.5,0.4736842105263157,0.24487423861887248
0.9183673469387755,0.5,1.0,0.8695639422684368
0.9183673469387755,1.0,0.0,0.007142844853972542
0.9183673469387755,1.0,0.05263157894736841,0.01497632850664083
0.9183673469387755,1.0,0.4736842105263157,0.1524126598517803
0.9183673469387755,1.0,1.0,0.6856986859588317
0.9387755102040817,0.0,0.0,0.007642022540247163
0.9387755102040817,0.0,0.05263157894736841,0.01672012282834956
0.9387755102040817,0.0,0.4736842105263157,0.3270192424367894
0.9387755102040817,0.0,1.0,0.9190741425254276
0.9387755102040817,0.5,0.0,0.004178478446029026
0.9387755102040817,0.5,0.05263157894736841,0.01964775831913787
0.9387755102040817,0.5,0.4736842105263157,0.2996957823394362
0.9387755102040817,0.5,1.0,0.8510274463707193
0.9387755102040817,1.0,0.0,0.008396491533115079
0.9387755102040817,1.0,0.05263157894736841,0.017430557401459015
0.9387755102040817,1.0,0.4736842105263157,0.21125258623332765
0.9387755102040817,1.0,1.0,0.8687303633450475
0.9591836734693877,0.0,0.0,0.003341046053616185
0.9591836734693877,0.0,0.05263157894736841,0.021070256450284153
0.9591836734693877,0.0,0.4736842105263157,0.22412470013555524
0.9591836734693877,0.0,1.0,1.0
0.9591836734693877,0.5,0.0,0.0068251003180084474
0.9591836734693877,0.5,0.05263157894736841,0.02050723434289476
0.9591836734693877,0.5,0.4736842105263157,0.3149180652134859
0.9591836734693877,0.5,1.0,0.7380418566467798
0.9591836734693877,1.0,0.0,0.00790795661611329
0.9591836734693877,1.0,0.05263157894736841,0.015337216246030698
0.9591836734693877,1.0,0.4736842105263157,0.09628308696399651
0.9591836734693877,1.0,1.0,0.594592227538956
0.9795918367346939,0.0,0.0,0.005919859268547173
0.9795918367346939,0.0,0.05263157894736841,0.016735695233232296
0.9795918367346939,0.0,0.4736842105263157,0.1794518859602467
0.9795918367346939,0.0,1.0,0.603411792777553
0.9795918367346939,0.5,0.0,0.00896839125268507
0.9795918367346939,0.5,0.05263157894736841,0.023058044869953873
0.9795918367346939,0.5,0.4736842105263157,0.20666005193100298
0.9795918367346939,0.5,1.0,0.7854724599911014
0.9795918367346939,1.0,0.0,0.009021511607712165
0.9795918367346939,1.0,0.05263157894736841,0.02398105028966802
0.9795918367346939,1.0,0.4736842105263157,0.2744645719877722
0.9795918367346939,1.0,1.0,0.6897071219545197
1.0,0.0,0.0,0.004355946344195695
1.0,0.0,0.05263157894736841,0.026110552268337483
1.0,0.0,0.4736842105263157,0.33975845840337654
1.0,0.0,1.0,0.613393060030128
1.0,0.5,0.0,0.0065027899496808575
1.0,0.5,0.05263157894736841,0.016415824785560116
1.0,0.5,0.4736842105263157,0.2578381345926348
1.0,0.5,1.0,0.676424319916551
1.0,1.0,0.0,0.007785070383220472
1.0,1.0,0.05263157894736841,0.012432813352503489
1.0,1.0,0.4736842105263157,0.24549674154084009
1.0,1.0,1.0,0.8493736476230392
